ID,src,lab5,lab4,sent_idx,h5,h4
ID0599,medbullets,H,H,7,True,True
ID0600,medbullets,L,L,7,False,False
ID0601,medbullets,L,L,7,False,False
ID0602,jama,H,H,7,True,True
ID0603,jama,H,H,7,True,True
ID0604,mmlu,I,L,7,False,False
ID0605,medxpert,L,L,7,False,False
ID0607,mmlu,L,I,7,False,False
ID0609,jama,I,L,7,False,False
ID0613,medbullets,L,L,7,False,False
ID0618,mmlu,H,H,7,True,True
ID0619,medbullets,I,I,7,False,False
ID0621,medxpert,H,L,7,True,False
ID0622,mmlu,H,H,7,True,True
ID0623,medbullets,L,I,7,False,False
ID0629,jama,L,I,7,False,False
ID0631,jama,L,L,7,False,False
ID0633,jama,L,L,7,False,False
ID0635,jama,L,I,7,False,False
ID0636,jama,L,H,7,False,True
ID0639,jama,I,I,7,False,False
ID0641,medxpert,L,H,7,False,True
ID0642,jama,H,H,7,True,True
ID0647,jama,H,H,7,True,True
ID0648,jama,H,H,7,True,True
ID0653,mmlu,H,H,7,True,True
ID0654,mmlu,I,I,7,False,False
ID0655,medxpert,L,L,7,False,False
ID0656,jama,H,H,7,True,True
ID0659,jama,H,H,7,True,True
ID0661,jama,L,L,7,False,False
ID0662,medbullets,I,L,7,False,False
ID0664,jama,L,L,7,False,False
ID0669,jama,H,L,7,True,False
ID0670,jama,H,H,7,True,True
ID0673,medbullets,I,I,7,False,False
ID0675,jama,H,L,7,True,False
ID0679,medbullets,L,L,7,False,False
ID0683,jama,H,H,7,True,True
ID0684,medxpert,H,H,7,True,True
ID0691,jama,L,H,7,False,True
ID0692,jama,H,H,7,True,True
ID0693,medbullets,L,I,7,False,False
ID0699,jama,H,H,7,True,True
ID0703,jama,I,I,7,False,False
ID0708,jama,H,H,7,True,True
ID0709,jama,H,H,7,True,True
ID0710,jama,H,L,7,True,False
ID0711,medbullets,H,H,7,True,True
ID0713,medbullets,H,H,7,True,True
ID0715,medbullets,H,H,7,True,True
ID0716,jama,H,H,7,True,True
ID0718,jama,L,L,7,False,False
ID0719,jama,H,H,7,True,True
ID0721,jama,H,H,7,True,True
ID0723,jama,H,L,7,True,False
ID0726,jama,L,I,7,False,False
ID0728,medbullets,H,H,7,True,True
ID0731,jama,H,L,7,True,False
ID0733,jama,H,H,7,True,True
ID0734,jama,H,L,7,True,False
ID0737,medxpert,H,H,7,True,True
ID0739,jama,L,L,7,False,False
ID0740,jama,L,L,7,False,False
ID0743,jama,H,H,7,True,True
ID0744,jama,I,I,7,False,False
ID0745,jama,L,H,7,False,True
ID0746,jama,I,I,7,False,False
ID0747,jama,H,H,7,True,True
ID0753,medxpert,H,H,7,True,True
ID0754,jama,L,L,7,False,False
ID0756,jama,H,H,7,True,True
ID0757,mmlu,H,H,7,True,True
ID0758,medxpert,H,H,7,True,True
ID0759,medbullets,L,L,7,False,False
ID0761,medxpert,L,I,7,False,False
ID0762,jama,L,L,7,False,False
ID0765,medxpert,H,H,7,True,True
ID0769,jama,L,H,7,False,True
ID0773,mmlu,I,I,7,False,False
ID0775,jama,H,H,7,True,True
ID0777,medxpert,H,L,7,True,False
ID0778,medxpert,H,H,7,True,True
ID0779,jama,I,I,7,False,False
ID0780,jama,L,L,7,False,False
ID0781,jama,I,L,7,False,False
ID0782,jama,H,H,7,True,True
ID0783,jama,H,H,7,True,True
ID0784,medbullets,L,L,7,False,False
ID0785,jama,L,H,7,False,True
ID0786,medxpert,H,H,7,True,True
ID0788,medbullets,L,L,7,False,False
ID0790,medbullets,I,I,7,False,False
ID0796,medbullets,H,L,7,True,False
ID0801,medbullets,L,H,7,False,True
ID0803,jama,H,L,7,True,False
ID0809,jama,H,H,7,True,True
ID0814,jama,L,H,7,False,True
ID0815,medxpert,L,H,7,False,True
ID0816,medxpert,L,L,7,False,False
ID0824,medbullets,I,L,7,False,False
ID0825,medbullets,I,L,7,False,False
ID0826,jama,H,H,7,True,True
ID0827,medxpert,H,H,7,True,True
ID0830,medbullets,H,H,7,True,True
ID0831,medxpert,I,I,7,False,False
ID0832,jama,H,L,7,True,False
ID0833,medbullets,L,L,7,False,False
ID0834,jama,L,H,7,False,True
ID0835,medbullets,L,H,7,False,True
ID0836,medbullets,I,I,7,False,False
ID0837,jama,L,H,7,False,True
ID0840,mmlu,H,H,7,True,True
ID0841,medbullets,H,H,7,True,True
ID0843,medxpert,H,L,7,True,False
ID0844,medbullets,H,H,7,True,True
ID0845,medbullets,H,L,7,True,False
ID0846,jama,I,L,7,False,False
ID0850,jama,L,H,7,False,True
ID0852,medbullets,H,L,7,True,False
ID0853,medbullets,H,L,7,True,False
ID0854,jama,H,L,7,True,False
ID0855,jama,H,H,7,True,True
ID0856,medxpert,H,H,7,True,True
ID0858,jama,I,L,7,False,False
ID0859,jama,H,H,7,True,True
ID0861,medbullets,H,H,7,True,True
ID0862,jama,I,I,7,False,False
ID0864,mmlu,L,I,7,False,False
ID0866,jama,H,H,7,True,True
ID0867,jama,H,H,7,True,True
ID0869,jama,H,L,7,True,False
ID0870,medxpert,L,I,7,False,False
ID0871,jama,I,L,7,False,False
ID0872,medxpert,H,H,7,True,True
ID0876,jama,H,L,7,True,False
ID0878,jama,H,H,7,True,True
ID0879,jama,I,I,7,False,False
ID0880,medxpert,L,H,7,False,True
ID0883,medxpert,H,H,7,True,True
ID0884,mmlu,L,I,7,False,False
ID0885,medbullets,I,I,7,False,False
ID0887,medbullets,L,L,7,False,False
ID0889,jama,H,H,7,True,True
ID0893,medbullets,I,I,7,False,False
ID0894,jama,H,H,7,True,True
ID0895,jama,H,H,7,True,True
ID0900,jama,H,H,7,True,True
ID0901,medbullets,I,I,7,False,False
ID0902,medxpert,H,H,7,True,True
ID0904,jama,H,H,7,True,True
ID0909,mmlu,I,I,7,False,False
ID0911,mmlu,H,L,7,True,False
ID0916,jama,H,H,7,True,True
ID0918,mmlu,H,H,7,True,True
ID0919,medxpert,I,I,7,False,False
ID0922,medxpert,H,H,7,True,True
ID0923,medbullets,I,I,7,False,False
ID0924,medbullets,L,H,7,False,True
ID0927,jama,L,I,7,False,False
ID0928,medbullets,I,I,7,False,False
ID0935,jama,I,I,7,False,False
ID0937,jama,L,I,7,False,False
ID0939,jama,H,H,7,True,True
ID0941,medxpert,I,I,7,False,False
ID0944,mmlu,L,H,7,False,True
ID0949,medbullets,I,I,7,False,False
ID0953,mmlu,H,H,7,True,True
ID0954,jama,H,H,7,True,True
ID0957,medxpert,H,H,7,True,True
ID0961,jama,L,L,7,False,False
ID0962,jama,H,H,7,True,True
ID0963,mmlu,H,L,7,True,False
ID0965,medxpert,H,H,7,True,True
ID0968,jama,L,L,7,False,False
ID0969,jama,L,I,7,False,False
ID0970,medbullets,H,H,7,True,True
ID0972,medxpert,L,I,7,False,False
ID0973,jama,H,H,7,True,True
ID0977,jama,H,H,7,True,True
ID0979,medxpert,H,H,7,True,True
ID0981,jama,L,H,7,False,True
ID0987,medbullets,I,I,7,False,False
ID0990,jama,H,H,7,True,True
ID0993,jama,L,L,7,False,False
ID0994,medxpert,H,L,7,True,False
ID0996,jama,L,L,7,False,False
ID0998,jama,H,L,7,True,False
ID0999,mmlu,I,L,7,False,False
ID1001,jama,L,L,7,False,False
ID1002,jama,H,H,7,True,True
ID1006,jama,H,L,7,True,False
ID1009,medxpert,L,L,7,False,False
ID1011,jama,H,H,7,True,True
ID1013,mmlu,L,L,7,False,False
ID1014,jama,L,H,7,False,True
ID1015,jama,L,L,7,False,False
ID1016,jama,L,L,7,False,False
ID1017,jama,H,H,7,True,True
ID1019,jama,H,H,7,True,True
ID1020,jama,L,H,7,False,True
ID1021,jama,H,L,7,True,False
ID1022,jama,H,H,7,True,True
ID1024,medbullets,I,L,7,False,False
ID1025,mmlu,H,H,7,True,True
ID1026,medxpert,I,I,7,False,False
ID1028,medbullets,L,I,7,False,False
ID1029,medxpert,I,L,7,False,False
ID1032,jama,H,L,7,True,False
ID1035,jama,H,H,7,True,True
ID1037,jama,H,H,7,True,True
ID1038,jama,H,H,7,True,True
ID1040,jama,L,L,7,False,False
ID1047,jama,L,L,7,False,False
ID1048,jama,I,I,7,False,False
ID1049,jama,H,H,7,True,True
ID1051,medbullets,H,H,7,True,True
ID1059,mmlu,H,H,7,True,True
ID1060,jama,I,L,7,False,False
ID1065,medxpert,H,H,7,True,True
ID1068,jama,I,I,7,False,False
ID1071,jama,H,H,7,True,True
ID1073,jama,L,L,7,False,False
ID1074,medxpert,H,I,7,True,False
ID1075,jama,H,H,7,True,True
ID1076,jama,H,H,7,True,True
ID1077,jama,H,L,7,True,False
ID1079,jama,L,L,7,False,False
ID1080,jama,I,I,7,False,False
ID1081,medbullets,H,H,7,True,True
ID1082,mmlu,L,I,7,False,False
ID1084,jama,H,H,7,True,True
ID1087,jama,L,L,7,False,False
ID1088,mmlu,L,L,7,False,False
ID1089,jama,H,H,7,True,True
ID1090,jama,L,L,7,False,False
ID1093,medbullets,I,I,7,False,False
ID1098,jama,L,L,7,False,False
ID1099,jama,H,H,7,True,True
ID1101,jama,L,L,7,False,False
ID1102,medxpert,I,I,7,False,False
ID1112,mmlu,I,I,7,False,False
ID1114,mmlu,H,H,7,True,True
ID1116,medbullets,L,I,7,False,False
ID1117,medxpert,H,H,7,True,True
ID1118,jama,H,H,7,True,True
ID1119,jama,H,H,7,True,True
ID1121,jama,L,L,7,False,False
ID1123,jama,H,H,7,True,True
ID1127,jama,L,H,7,False,True
ID1129,medbullets,I,I,7,False,False
ID1131,jama,H,H,7,True,True
ID1132,jama,L,L,7,False,False
ID1135,jama,H,H,7,True,True
ID1137,medbullets,I,I,7,False,False
ID1138,jama,L,H,7,False,True
ID1139,jama,H,H,7,True,True
ID1140,jama,H,H,7,True,True
ID1141,medxpert,H,I,7,True,False
ID1142,medbullets,L,L,7,False,False
ID1146,jama,I,I,7,False,False
ID1148,jama,L,L,7,False,False
ID1149,jama,H,H,7,True,True
ID1150,jama,I,I,7,False,False
ID1153,medbullets,H,H,7,True,True
ID1154,medxpert,L,L,7,False,False
ID1155,medxpert,L,H,7,False,True
ID1157,medbullets,H,H,7,True,True
ID1158,medbullets,L,I,7,False,False
ID1160,jama,H,H,7,True,True
ID1162,jama,I,I,7,False,False
ID1163,mmlu,I,L,7,False,False
ID1166,jama,I,H,7,False,True
ID1167,jama,L,L,7,False,False
ID1170,jama,H,H,7,True,True
ID1171,jama,H,H,7,True,True
ID1174,jama,H,H,7,True,True
ID1175,jama,H,H,7,True,True
ID1176,medxpert,L,I,7,False,False
ID1178,jama,L,I,7,False,False
ID1179,medxpert,L,L,7,False,False
ID1182,mmlu,H,H,7,True,True
ID1183,jama,L,L,7,False,False
ID1184,medxpert,L,L,7,False,False
ID1185,jama,H,H,7,True,True
ID1187,mmlu,H,L,7,True,False
ID1194,medxpert,L,H,7,False,True
ID1198,jama,L,L,7,False,False
ID1200,medbullets,L,L,7,False,False
ID1202,medbullets,I,I,7,False,False
ID1204,jama,H,H,7,True,True
ID1206,mmlu,I,I,7,False,False
ID1208,medxpert,L,L,7,False,False
ID1214,jama,H,H,7,True,True
ID1215,jama,L,H,7,False,True
ID1216,jama,H,H,7,True,True
ID1217,jama,L,I,7,False,False
ID1218,medbullets,I,I,7,False,False
ID1219,jama,I,I,7,False,False
ID1221,medbullets,L,L,7,False,False
ID1223,mmlu,H,L,7,True,False
ID1224,jama,L,L,7,False,False
ID1227,mmlu,I,I,7,False,False
ID1228,medbullets,H,L,7,True,False
ID1229,jama,H,H,7,True,True
ID1230,jama,L,L,7,False,False
ID1232,medbullets,H,L,7,True,False
ID1233,jama,L,L,7,False,False
ID1234,jama,H,H,7,True,True
ID1236,jama,L,H,7,False,True
ID1239,mmlu,H,H,7,True,True
ID1242,jama,L,L,7,False,False
ID1244,jama,L,L,7,False,False
ID1246,medbullets,I,I,7,False,False
ID1247,jama,H,H,7,True,True
ID1249,medbullets,H,L,7,True,False
ID1255,medxpert,L,L,7,False,False
ID1256,medxpert,L,L,7,False,False
ID1260,jama,H,H,7,True,True
ID1261,mmlu,H,H,7,True,True
ID1262,medbullets,I,L,7,False,False
ID1264,jama,I,L,7,False,False
ID1266,jama,L,H,7,False,True
ID1267,jama,L,L,7,False,False
ID1269,medbullets,H,H,7,True,True
ID1270,medxpert,H,H,7,True,True
ID1271,medbullets,H,H,7,True,True
ID1272,mmlu,L,I,7,False,False
ID1273,jama,I,I,7,False,False
ID1275,jama,I,L,7,False,False
ID1276,jama,I,I,7,False,False
ID1277,mmlu,H,H,7,True,True
ID1278,medbullets,I,I,7,False,False
ID1279,medbullets,I,I,7,False,False
ID1281,jama,H,H,7,True,True
ID1285,jama,H,H,7,True,True
ID1286,jama,H,L,7,True,False
ID1287,mmlu,L,I,7,False,False
ID1288,jama,H,H,7,True,True
ID1289,jama,I,I,7,False,False
ID1296,mmlu,L,H,7,False,True
ID1299,medxpert,H,H,7,True,True
ID1301,jama,L,L,7,False,False
ID1303,jama,H,H,7,True,True
ID1307,medbullets,I,I,7,False,False
ID1308,jama,H,H,7,True,True
ID1310,mmlu,H,H,7,True,True
ID1311,medxpert,L,H,7,False,True
ID1313,medbullets,H,L,7,True,False
ID1314,jama,H,H,7,True,True
ID1315,medbullets,L,I,7,False,False
ID1318,jama,L,I,7,False,False
ID1320,jama,L,H,7,False,True
ID1328,medxpert,L,H,7,False,True
ID1331,mmlu,H,H,7,True,True
ID1332,jama,L,I,7,False,False
ID1333,medxpert,L,L,7,False,False
ID1334,jama,I,L,7,False,False
ID1335,mmlu,H,H,7,True,True
ID1336,mmlu,L,L,7,False,False
ID1337,medbullets,H,H,7,True,True
ID1338,medbullets,I,I,7,False,False
ID1339,mmlu,H,H,7,True,True
ID1340,medxpert,L,L,7,False,False
ID1343,medbullets,H,H,7,True,True
ID1345,medbullets,H,H,7,True,True
ID1346,jama,H,H,7,True,True
ID1347,jama,H,H,7,True,True
ID1348,jama,H,H,7,True,True
ID1349,jama,L,H,7,False,True
ID1350,jama,I,L,7,False,False
ID1353,jama,L,L,7,False,False
ID1354,jama,H,H,7,True,True
ID1356,medxpert,H,H,7,True,True
ID1357,medxpert,H,H,7,True,True
ID1359,jama,H,H,7,True,True
ID1360,jama,I,I,7,False,False
ID1362,medbullets,I,I,7,False,False
ID1368,jama,L,L,7,False,False
ID1369,medxpert,I,I,7,False,False
ID1371,medbullets,H,L,7,True,False
ID1373,jama,I,I,7,False,False
ID1374,jama,L,L,7,False,False
ID1376,jama,L,L,7,False,False
ID1377,jama,H,H,7,True,True
ID1378,medbullets,H,H,7,True,True
ID1380,medxpert,H,H,7,True,True
ID1381,jama,H,L,7,True,False
ID1382,jama,H,L,7,True,False
ID1383,mmlu,L,I,7,False,False
ID1384,medbullets,L,L,7,False,False
ID1387,jama,L,L,7,False,False
ID1388,jama,H,H,7,True,True
ID1391,jama,L,L,7,False,False
ID1394,medbullets,H,H,7,True,True
ID1395,medxpert,H,H,7,True,True
ID1397,medbullets,I,I,7,False,False
ID1398,jama,H,H,7,True,True
ID1399,medxpert,L,L,7,False,False
ID1401,jama,H,H,7,True,True
ID1402,jama,I,I,7,False,False
ID1403,jama,I,L,7,False,False
ID1409,medxpert,H,H,7,True,True
ID1411,medbullets,I,I,7,False,False
ID1413,medbullets,I,L,7,False,False
ID1414,medxpert,L,H,7,False,True
ID1416,jama,H,H,7,True,True
ID1418,mmlu,I,I,7,False,False
ID1419,jama,L,H,7,False,True
ID1421,mmlu,H,H,7,True,True
ID1422,medbullets,H,L,7,True,False
ID1426,mmlu,H,H,7,True,True
ID1429,jama,H,H,7,True,True
ID1430,jama,L,H,7,False,True
ID1434,medxpert,H,H,7,True,True
ID1438,jama,H,I,7,True,False
ID1439,medbullets,H,L,7,True,False
ID1442,mmlu,I,I,7,False,False
ID1445,mmlu,L,L,7,False,False
ID1446,mmlu,H,H,7,True,True
ID1449,medxpert,H,L,7,True,False
ID1450,jama,H,H,7,True,True
ID1452,medbullets,H,H,7,True,True
ID1453,jama,H,H,7,True,True
ID1454,mmlu,H,H,7,True,True
ID1457,medbullets,I,L,7,False,False
ID1458,jama,H,H,7,True,True
ID1459,jama,I,I,7,False,False
ID1464,jama,H,H,7,True,True
ID1466,mmlu,L,L,7,False,False
ID1467,mmlu,I,I,7,False,False
ID1468,medbullets,H,L,7,True,False
ID1469,jama,L,I,7,False,False
ID1474,mmlu,H,H,7,True,True
ID1475,medbullets,H,H,7,True,True
ID1476,jama,H,L,7,True,False
ID1477,jama,H,H,7,True,True
ID1479,mmlu,H,H,7,True,True
ID1480,medbullets,L,L,7,False,False
ID1481,jama,L,L,7,False,False
ID1485,jama,H,L,7,True,False
ID1488,medbullets,H,H,7,True,True
ID1489,medbullets,H,H,7,True,True
ID1490,medbullets,I,I,7,False,False
ID1491,jama,L,L,7,False,False
ID1494,medbullets,H,I,7,True,False
ID1495,medbullets,L,L,7,False,False
ID1505,jama,H,L,7,True,False
ID1508,medbullets,L,L,7,False,False
ID1510,jama,H,H,7,True,True
ID1513,jama,I,I,7,False,False
ID1514,jama,L,L,7,False,False
ID1515,mmlu,I,I,7,False,False
ID1517,jama,H,H,7,True,True
ID1518,jama,H,H,7,True,True
ID1520,jama,H,H,7,True,True
ID1524,mmlu,H,H,7,True,True
ID1525,jama,I,I,7,False,False
ID1526,medbullets,H,H,7,True,True
ID1529,jama,I,I,7,False,False
ID1530,jama,L,I,7,False,False
ID1532,jama,H,H,7,True,True
ID1533,jama,H,L,7,True,False
ID1534,medbullets,L,I,7,False,False
ID1538,jama,H,H,7,True,True
ID1539,medbullets,H,H,7,True,True
ID1540,jama,I,L,7,False,False
ID1541,medbullets,H,L,7,True,False
ID1543,mmlu,H,H,7,True,True
ID1544,mmlu,H,H,7,True,True
ID1545,jama,I,I,7,False,False
ID1550,jama,H,H,7,True,True
ID1551,jama,L,L,7,False,False
ID1552,medbullets,H,H,7,True,True
ID1553,medbullets,H,H,7,True,True
ID1555,jama,H,I,7,True,False
ID1558,jama,H,H,7,True,True
ID1559,medxpert,H,H,7,True,True
ID1560,jama,L,L,7,False,False
ID1561,jama,L,L,7,False,False
ID1565,medbullets,I,I,7,False,False
ID1566,medbullets,H,H,7,True,True
ID1567,medxpert,H,H,7,True,True
ID1570,medbullets,I,I,7,False,False
ID1571,medxpert,H,H,7,True,True
ID1573,jama,L,I,7,False,False
ID1574,jama,L,I,7,False,False
ID1575,jama,H,H,7,True,True
ID1578,medxpert,H,H,7,True,True
ID1581,jama,H,L,7,True,False
ID1582,medxpert,H,L,7,True,False
ID1583,mmlu,H,H,7,True,True
ID1584,jama,I,I,7,False,False
ID1585,jama,H,H,7,True,True
ID1586,mmlu,I,I,7,False,False
ID1591,medxpert,L,I,7,False,False
ID1593,medxpert,I,I,7,False,False
ID1594,jama,H,H,7,True,True
ID1596,mmlu,L,L,7,False,False
ID1599,medbullets,I,I,7,False,False
ID1601,jama,L,L,7,False,False
ID1602,medbullets,H,L,7,True,False
ID1605,jama,H,H,7,True,True
ID1607,jama,H,H,7,True,True
ID1610,jama,L,L,7,False,False
ID1612,jama,L,I,7,False,False
ID1618,jama,H,H,7,True,True
ID1622,mmlu,H,H,7,True,True
ID1629,medbullets,H,H,7,True,True
ID1632,medbullets,I,I,7,False,False
ID1634,medbullets,L,H,7,False,True
ID1636,medbullets,H,H,7,True,True
ID1638,jama,I,I,7,False,False
ID1645,jama,H,H,7,True,True
ID1650,mmlu,L,H,7,False,True
ID1651,jama,H,L,7,True,False
ID1652,jama,L,H,7,False,True
ID1653,jama,L,I,7,False,False
ID1655,jama,H,H,7,True,True
ID1659,jama,I,L,7,False,False
ID1663,jama,H,H,7,True,True
ID1666,medbullets,H,H,7,True,True
ID1667,medxpert,I,I,7,False,False
ID1668,medbullets,L,L,7,False,False
ID1671,jama,L,L,7,False,False
ID1674,jama,H,H,7,True,True
ID1678,jama,H,H,7,True,True
ID1679,jama,L,L,7,False,False
ID1680,jama,H,H,7,True,True
ID1683,jama,L,L,7,False,False
ID1684,medxpert,I,I,7,False,False
ID1685,medbullets,H,H,7,True,True
ID1688,mmlu,I,L,7,False,False
ID1689,jama,H,H,7,True,True
ID1691,medxpert,L,I,7,False,False
ID1692,jama,I,I,7,False,False
ID1693,medbullets,H,H,7,True,True
ID1694,medxpert,L,I,7,False,False
ID1695,jama,I,L,7,False,False
ID1698,medxpert,I,I,7,False,False
ID1699,jama,H,H,7,True,True
ID1700,mmlu,H,H,7,True,True
ID1701,mmlu,L,I,7,False,False
ID1702,jama,I,I,7,False,False
ID1706,medbullets,L,L,7,False,False
ID1710,jama,H,L,7,True,False
ID1711,jama,I,L,7,False,False
ID1713,jama,L,H,7,False,True
ID1714,jama,H,H,7,True,True
ID1716,jama,L,L,7,False,False
ID1717,medxpert,I,L,7,False,False
ID1718,medbullets,L,L,7,False,False
ID1722,medxpert,L,L,7,False,False
ID1724,medxpert,L,L,7,False,False
ID1725,mmlu,H,L,7,True,False
ID1727,medxpert,I,I,7,False,False
ID1728,jama,L,L,7,False,False
ID1732,jama,L,H,7,False,True
ID1734,jama,L,H,7,False,True
ID1738,medbullets,L,L,7,False,False
ID1741,medxpert,L,L,7,False,False
ID1742,medxpert,H,L,7,True,False
ID1749,mmlu,H,H,7,True,True
ID1751,medxpert,L,I,7,False,False
ID1756,jama,H,L,7,True,False
ID1761,jama,H,H,7,True,True
ID1762,jama,H,H,7,True,True
ID1766,medxpert,L,H,7,False,True
ID1767,medxpert,H,H,7,True,True
ID1768,medbullets,I,I,7,False,False
ID1769,jama,L,L,7,False,False
ID1773,medxpert,H,H,7,True,True
ID1776,medxpert,H,H,7,True,True
ID1783,medxpert,L,L,7,False,False
ID1786,medbullets,H,H,7,True,True
ID1787,jama,L,L,7,False,False
ID1788,mmlu,H,H,7,True,True
ID1789,medxpert,L,L,7,False,False
ID1790,jama,H,H,7,True,True
ID1791,jama,H,H,7,True,True
ID1792,jama,L,H,7,False,True
ID1793,mmlu,H,H,7,True,True
ID1797,jama,L,L,7,False,False
ID1798,mmlu,H,H,7,True,True
ID1799,jama,I,L,7,False,False
ID1800,mmlu,I,I,7,False,False
ID1802,jama,L,L,7,False,False
ID1807,jama,L,L,7,False,False
ID1809,jama,H,H,7,True,True
ID1811,jama,I,L,7,False,False
ID1817,medxpert,H,H,7,True,True
ID1818,mmlu,L,L,7,False,False
ID1819,jama,H,H,7,True,True
ID1820,jama,H,H,7,True,True
ID1821,medbullets,L,L,7,False,False
ID1822,medbullets,I,I,7,False,False
ID1823,jama,L,L,7,False,False
ID1824,medbullets,H,H,7,True,True
ID1825,medxpert,H,H,7,True,True
ID1826,mmlu,L,I,7,False,False
ID1827,mmlu,L,H,7,False,True
ID1829,jama,I,I,7,False,False
ID1830,medxpert,L,L,7,False,False
ID1831,jama,I,I,7,False,False
ID1833,medbullets,H,I,7,True,False
ID1835,jama,H,L,7,True,False
ID1837,jama,H,H,7,True,True
ID1838,medbullets,L,L,7,False,False
ID1841,jama,L,L,7,False,False
ID1842,jama,I,I,7,False,False
ID1845,medbullets,H,H,7,True,True
ID1846,medbullets,L,L,7,False,False
ID1847,jama,I,H,7,False,True
ID1848,jama,H,L,7,True,False
ID1850,jama,L,L,7,False,False
ID1852,jama,L,L,7,False,False
ID1855,jama,H,H,7,True,True
ID1856,jama,H,H,7,True,True
ID1858,medxpert,I,I,7,False,False
ID1859,jama,H,H,7,True,True
ID1860,jama,L,L,7,False,False
ID1863,mmlu,I,L,7,False,False
ID1865,jama,H,H,7,True,True
ID1868,jama,H,L,7,True,False
ID1870,jama,H,H,7,True,True
ID1875,jama,H,H,7,True,True
ID1879,jama,L,L,7,False,False
ID1880,medbullets,L,L,7,False,False
ID1882,medbullets,H,H,7,True,True
ID1887,jama,L,L,7,False,False
ID1888,medxpert,H,H,7,True,True
ID1889,mmlu,H,H,7,True,True
ID1892,medxpert,H,L,7,True,False
ID1893,jama,I,H,7,False,True
ID1895,medbullets,H,H,7,True,True
ID1898,medbullets,H,H,7,True,True
ID1899,jama,I,I,7,False,False
ID1900,jama,L,L,7,False,False
ID1902,jama,H,H,7,True,True
ID1903,jama,H,H,7,True,True
ID1904,jama,I,I,7,False,False
ID1905,medxpert,I,I,7,False,False
ID1908,mmlu,I,L,7,False,False
ID1909,jama,H,H,7,True,True
ID1910,medxpert,H,H,7,True,True
ID1911,mmlu,H,H,7,True,True
ID1912,mmlu,L,L,7,False,False
ID1913,medxpert,H,L,7,True,False
ID1917,jama,H,H,7,True,True
ID1918,jama,H,H,7,True,True
ID1919,medbullets,H,H,7,True,True
ID1924,medxpert,I,I,7,False,False
ID1925,jama,H,L,7,True,False
ID1927,medbullets,L,L,7,False,False
ID1928,jama,L,L,7,False,False
ID1929,medxpert,L,I,7,False,False
ID1932,jama,H,H,7,True,True
ID1933,jama,L,L,7,False,False
ID1934,jama,I,I,7,False,False
ID1937,jama,H,L,7,True,False
ID1938,medbullets,H,L,7,True,False
ID1940,jama,H,H,7,True,True
ID1941,medxpert,H,L,7,True,False
ID1944,medxpert,H,H,7,True,True
ID1945,medbullets,H,H,7,True,True
ID1946,medxpert,H,L,7,True,False
ID1947,medxpert,H,L,7,True,False
ID1949,jama,H,H,7,True,True
ID1951,jama,H,I,7,True,False
ID1952,medbullets,H,H,7,True,True
ID1953,jama,L,H,7,False,True
ID1955,medbullets,I,L,7,False,False
ID1959,jama,L,L,7,False,False
ID1963,medbullets,I,L,7,False,False
ID1965,jama,H,H,7,True,True
ID1969,mmlu,L,L,7,False,False
ID1970,jama,H,H,7,True,True
ID1972,mmlu,H,H,7,True,True
ID1974,medbullets,I,L,7,False,False
ID1977,jama,H,L,7,True,False
ID1980,medxpert,H,L,7,True,False
ID1981,jama,L,L,7,False,False
ID1983,medbullets,H,H,7,True,True
ID1987,medxpert,I,I,7,False,False
ID1990,jama,I,L,7,False,False
ID1991,jama,L,L,7,False,False
ID1997,medxpert,I,I,7,False,False
ID1998,medbullets,I,I,7,False,False
ID0002,jama,L,L,8,False,False
ID0009,jama,H,L,8,True,False
ID0015,jama,L,L,8,False,False
ID0021,jama,I,I,8,False,False
ID0027,mmlu,L,H,8,False,True
ID0029,medbullets,L,H,8,False,True
ID0034,medbullets,I,I,8,False,False
ID0041,jama,H,H,8,True,True
ID0042,medxpert,L,H,8,False,True
ID0043,jama,I,H,8,False,True
ID0044,jama,L,L,8,False,False
ID0046,medbullets,I,I,8,False,False
ID0047,jama,H,H,8,True,True
ID0048,medbullets,I,I,8,False,False
ID0049,jama,H,H,8,True,True
ID0054,jama,I,I,8,False,False
ID0055,medbullets,I,L,8,False,False
ID0062,jama,I,I,8,False,False
ID0069,jama,L,L,8,False,False
ID0072,jama,H,H,8,True,True
ID0073,medxpert,H,H,8,True,True
ID0074,mmlu,H,H,8,True,True
ID0076,jama,H,H,8,True,True
ID0078,medbullets,L,L,8,False,False
ID0079,jama,L,H,8,False,True
ID0082,medbullets,I,H,8,False,True
ID0086,medxpert,H,H,8,True,True
ID0088,jama,I,I,8,False,False
ID0092,medxpert,H,H,8,True,True
ID0093,jama,L,L,8,False,False
ID0094,jama,L,I,8,False,False
ID0097,jama,I,I,8,False,False
ID0098,mmlu,I,I,8,False,False
